index,country,surveyelapse,GS1,GS2,GS3,GS4,GS5,GS6,GS7,GS8,GS9,GS10,GS11,GS12,VCL1,VCL2,VCL3,VCL4,VCL5,VCL7,VCL8,VCL10,VCL11,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,hand,religion,orientation,race,voted,married,familysize,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,operatingsystem,browser,introelapse,testelapse,Extraversion,Neuroticism,Agreeableness,Conscientiousness,Openness,Grit,highgrit
2586,AU,474,2,3,4,3,4,4,4,4,4,2,4,4,1,1,0,1,1,0,0,1,0,1,1,1,1,High school,Suburban,Female,Yes,45,Left,Christian (Other),Heterosexual,Indigenous/Native/White,No,Currently married,2,3,4,5,3,4,4,3,3,2,3,2,3,3,3,3,2,3,3,3,4,5,5,5,4,4,4,4,4,4,3,3,5,4,4,3,5,4,5,4,3,4,3,4,4,3,4,4,3,3,3,Macintosh,Firefox,14,197,3.4,2.9,4.2,4.0,3.5,3.5,1
2588,JP,140,4,3,4,3,2,4,4,4,3,4,3,4,1,1,1,1,1,0,0,1,1,1,1,1,1,Graduate,Urban,Male,Yes,39,Right,Agnostic,Heterosexual,Indigenous/Native/White,No,Currently married,3,2,2,2,2,2,3,2,2,2,2,2,3,2,4,2,3,3,3,2,4,2,2,3,2,2,3,2,3,3,3,4,4,3,4,3,4,4,4,4,4,3,3,3,3,4,3,4,3,4,4,Windows,Firefox,10,204,2.1,2.8,2.5,3.8,3.4,3.5,1
2590,AU,157,4,3,5,4,4,5,5,4,4,4,4,5,1,1,1,1,1,0,0,1,0,0,1,1,1,University,Rural,Female,Yes,39,Right,Atheist,Heterosexual,Indigenous/Native/White,Yes,Currently married,2,4,5,4,4,5,5,2,4,5,2,4,5,4,5,5,2,4,5,2,5,5,5,5,4,5,5,5,4,4,5,5,5,5,5,2,5,5,5,5,5,4,4,3,4,4,5,5,4,1,4,Windows,Microsoft Internet Explorer,19,153,4.0,4.1,4.7,4.7,3.8,4.25,1
2591,US,219,4,3,3,4,3,5,3,4,4,4,1,5,1,1,0,0,1,0,0,1,0,0,0,1,1,High school,Suburban,Female,Yes,19,Right,Christian (Protestant),Heterosexual,Indigenous/Native/White,No,Never married,5,4,5,1,5,4,5,4,5,5,3,3,3,2,2,4,3,3,4,3,4,5,5,4,4,4,3,4,3,5,4,3,2,4,3,3,4,3,4,3,3,3,4,5,4,4,2,3,1,5,3,Windows,Microsoft Internet Explorer,14,214,4.1,3.1,4.1,3.2,3.4,3.5833333333333335,1
2592,US,260,5,1,4,4,3,5,4,4,4,5,2,5,1,1,1,1,1,0,0,1,0,1,1,1,1,High school,Suburban,Female,Yes,50,Right,Christian (Mormon),Heterosexual,Indigenous/Native/White,,Previously married,6,3,5,4,4,4,5,4,1,3,4,3,3,2,3,1,3,4,5,3,5,5,5,4,5,5,5,5,5,5,4,4,4,5,4,2,2,4,4,3,5,4,3,4,1,5,5,4,4,5,5,Windows,Chrome,17,239,3.7,3.2,4.8,3.7,4.0,3.8333333333333335,1
2594,GB,294,4,3,3,3,4,5,3,3,3,4,4,5,1,1,1,1,1,1,0,1,0,1,1,1,1,University,Urban,Female,Yes,32,Right,Atheist,Heterosexual,Indigenous/Native/White,No,Currently married,3,3,4,4,4,4,4,2,2,4,2,2,2,2,2,4,2,3,4,4,4,5,5,5,4,4,4,5,4,5,4,4,2,4,4,2,2,3,2,2,4,5,3,4,5,3,4,3,4,4,4,Linux,Chrome,16,394,3.3,2.9,4.5,2.9,3.9,3.6666666666666665,1
2596,US,209,4,1,4,4,2,5,4,4,4,5,2,5,1,1,0,1,1,0,0,1,0,1,1,1,1,University,Urban,Male,Yes,45,Right,Christian (Other),Heterosexual,Indigenous/Native/White,Yes,Currently married,3,3,1,2,1,2,1,1,1,1,1,1,2,1,4,2,2,2,2,2,2,5,5,5,5,4,5,3,4,4,3,5,1,5,4,3,1,5,4,5,5,3,4,4,3,4,4,5,1,2,4,Windows,Chrome,11,317,1.4,2.0,4.3,3.8,3.4,3.6666666666666665,1
2597,US,197,3,2,1,2,3,5,3,4,3,1,2,3,1,1,0,1,1,0,1,1,0,1,1,1,1,High school,Suburban,Female,Yes,30,Right,Christian (Other),Heterosexual,Indigenous/Native/White,No,Never married,2,3,2,4,3,4,4,4,3,4,2,1,2,4,1,2,3,2,5,3,2,3,4,4,3,4,5,5,5,5,3,1,1,2,2,2,3,5,3,4,3,5,1,4,3,3,3,2,4,5,4,iOS,Safari,4,290,3.3,2.5,4.1,2.6,3.4,2.6666666666666665,0
2599,TT,375,5,3,3,5,5,5,5,3,5,4,2,4,1,0,0,1,1,0,0,1,0,0,0,1,1,High school,Urban,Female,Yes,21,Left,Other,Heterosexual,Other,No,Previously married,5,3,4,3,3,3,3,2,3,3,3,4,2,3,3,3,3,3,3,3,3,4,2,4,3,3,3,1,3,3,3,2,5,4,3,3,4,5,3,3,3,3,3,5,3,3,4,3,3,3,3,Windows,Chrome,17,293,3.0,3.0,2.9,3.5,3.3,4.083333333333333,1
2600,DK,182,5,2,3,4,2,3,3,2,2,3,4,3,1,0,0,1,1,0,1,1,1,1,1,1,1,High school,Rural,Male,No,18,Right,Atheist,Heterosexual,Indigenous/Native/White,No,Never married,2,3,5,4,5,5,5,4,4,2,5,3,3,2,2,2,4,2,4,4,5,1,5,4,5,5,5,5,4,5,4,2,2,2,3,1,2,3,3,3,2,4,4,5,4,4,5,4,3,4,4,Windows,Chrome,3,192,4.2,3.1,4.3,2.3,4.1,3.0,0
2602,AU,159,5,3,4,4,4,4,4,4,4,5,3,5,1,1,0,1,1,0,0,1,0,1,1,1,1,University,Urban,Male,Yes,28,Left,Christian (Other),Homosexual,Indigenous/Native/White,No,Never married,4,2,3,4,2,4,3,4,1,4,2,3,3,3,2,4,3,4,4,2,2,2,3,2,2,3,3,3,3,2,3,4,4,4,4,5,4,5,4,3,4,4,3,4,4,4,4,3,4,4,4,Windows,Microsoft Internet Explorer,22,171,2.9,3.0,2.6,4.1,3.8,4.083333333333333,1
2604,SE,328,2,2,3,3,2,4,3,3,2,3,3,5,1,1,0,1,0,0,1,1,0,0,0,1,1,High school,Suburban,Female,No,20,Right,Atheist,Heterosexual,Indigenous/Native/White,Yes,Never married,3,1,3,2,2,3,3,1,1,2,2,4,3,2,3,3,4,3,4,2,3,5,4,5,5,5,2,4,4,5,4,4,3,5,2,1,1,4,3,4,4,4,5,1,5,3,3,5,3,4,3,iOS,Safari,102,333,2.0,3.1,4.3,3.1,3.6,2.9166666666666665,0
2606,US,154,5,1,3,2,3,4,2,1,3,1,2,4,1,1,1,1,1,0,0,1,0,1,1,1,1,High school,Suburban,Female,Yes,19,Right,Other,Heterosexual,Indigenous/Native/White,No,Never married,3,2,2,4,2,2,2,2,1,1,1,1,3,1,2,3,3,3,4,2,5,5,4,5,5,5,5,4,5,4,4,4,2,5,3,4,4,5,5,4,5,4,3,3,4,5,3,5,3,5,4,Windows,Microsoft Internet Explorer,4,329,1.9,2.7,4.6,4.1,3.9,2.5833333333333335,0
2607,US,341,3,4,3,2,3,4,4,4,4,4,4,4,1,1,1,1,1,0,1,1,0,0,1,1,1,University,Urban,Female,No,21,Right,Agnostic,Bisexual,Other,No,Never married,3,1,1,2,2,2,2,1,1,1,1,1,2,2,3,3,4,4,5,2,4,2,4,4,3,3,2,2,2,2,3,5,5,4,4,4,5,5,4,5,4,5,4,4,4,3,4,4,4,4,5,Macintosh,Chrome,3,300,1.4,3.0,2.7,4.5,4.1,3.5833333333333335,1
2608,US,300,3,1,3,2,3,3,1,3,4,2,3,4,1,1,0,1,1,0,0,1,0,0,1,1,1,University,Rural,Female,No,21,Right,Agnostic,Heterosexual,Other,Yes,Never married,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,3,3,1,5,4,2,5,3,3,3,3,2,3,3,2,1,4,3,3,1,3,2,3,3,4,2,3,3,1,5,2,Windows,Firefox,5,371,1.1,1.7,3.2,2.5,2.8,2.6666666666666665,0
2609,IT,471,5,2,3,5,3,5,3,4,5,5,4,5,0,0,0,0,1,1,1,0,0,0,1,0,0,Graduate,Suburban,Female,No,39,Right,Christian (Other),Heterosexual,Indigenous/Native/White,No,Currently married,3,3,3,5,3,5,4,4,5,5,1,2,3,1,2,4,2,3,4,2,3,4,4,5,5,5,1,4,4,5,5,3,2,5,5,3,4,5,5,3,5,3,4,4,2,5,4,3,4,5,4,Macintosh,Safari,80,381,3.8,2.6,4.2,4.0,3.8,4.083333333333333,1
2612,US,131,4,4,4,3,4,5,4,4,4,5,4,4,1,1,0,1,1,0,1,1,0,1,1,1,1,University,Suburban,Male,No,43,Right,Christian (Catholic),Heterosexual,Asian,Yes,Currently married,7,1,3,2,4,3,2,3,5,2,2,2,4,2,4,2,3,2,2,2,5,1,3,3,4,4,4,4,4,4,4,5,4,4,5,4,5,5,4,5,4,2,4,5,4,3,4,4,2,4,4,Macintosh,Firefox,80,186,2.7,2.8,3.5,4.5,3.6,4.083333333333333,1
2615,US,117,5,1,2,4,4,5,4,4,5,5,4,5,1,1,0,1,1,0,1,1,0,1,1,1,1,High school,Rural,Female,Yes,23,Right,Christian (Protestant),Heterosexual,Indigenous/Native/White,Yes,Currently married,3,1,2,2,3,1,1,1,4,4,1,1,1,1,2,2,2,1,2,1,2,3,2,3,1,2,2,2,2,2,2,5,4,5,5,4,4,5,5,5,5,5,5,2,2,5,2,5,4,3,5,Windows,Firefox,11,115,2.0,1.5,2.1,4.7,3.8,4.0,1
2616,US,347,4,3,4,3,3,4,3,4,4,3,4,3,1,0,0,1,0,0,1,1,0,0,1,1,1,University,Urban,Female,Yes,18,Right,Agnostic,Heterosexual,Other,No,Never married,4,3,5,4,3,5,5,3,5,4,5,3,3,2,3,3,3,2,4,2,4,2,2,1,4,4,3,4,3,4,2,2,3,5,3,5,5,5,5,5,3,1,5,3,5,4,5,3,1,3,5,Windows,Firefox,4,334,4.2,2.9,2.9,4.1,3.5,3.5,1
2618,CA,154,4,1,2,2,1,5,1,1,2,2,4,4,1,1,1,1,1,0,0,1,0,0,1,1,1,High school,Urban,Female,Yes,20,Left,Christian (Protestant),Heterosexual,Indigenous/Native/White,No,Never married,2,3,2,4,2,5,2,3,1,1,3,3,2,3,2,2,5,2,4,2,2,5,5,5,4,4,3,4,4,5,4,4,2,5,5,3,5,5,4,4,5,2,5,5,5,4,5,4,2,4,5,Macintosh,Safari,11,177,2.6,2.7,4.3,4.2,4.1,2.4166666666666665,0
2619,PH,190,3,4,2,4,2,4,3,4,4,2,2,3,1,1,0,1,1,0,0,1,0,0,0,1,1,University,Rural,Female,No,32,Right,Christian (Catholic),Homosexual,Other,Yes,Currently married,3,2,2,3,2,2,2,2,3,4,2,5,4,4,5,4,4,4,4,3,5,2,4,5,4,2,5,4,4,4,4,3,5,2,5,2,2,2,5,2,3,3,2,3,5,4,5,4,1,4,4,Windows,Chrome,31,282,2.4,4.2,3.8,3.1,3.5,3.0833333333333335,0
2622,AU,293,5,3,4,5,4,5,4,5,5,5,2,5,1,1,1,1,1,0,0,1,0,1,1,1,1,University,Urban,Female,No,37,Right,Christian (Catholic),Heterosexual,Other,No,Currently married,2,3,2,4,5,5,5,1,4,3,1,4,4,2,1,5,4,2,1,5,5,1,3,5,5,5,4,5,5,5,4,3,4,5,5,4,5,5,5,5,4,4,4,4,3,5,5,5,2,5,5,Windows,Firefox,84,547,3.3,3.3,4.2,4.5,4.2,4.333333333333333,1
2623,CA,124,2,2,3,5,1,5,2,4,5,1,1,5,1,1,0,1,1,0,1,1,0,0,1,1,1,High school,Rural,Female,Yes,18,Right,Atheist,Bisexual,Indigenous/Native/White,No,Never married,2,1,1,3,1,1,4,1,1,2,1,5,4,3,1,3,4,3,2,2,2,1,3,1,2,1,2,2,2,4,3,5,2,4,4,2,4,4,3,4,5,3,4,5,2,5,3,4,1,2,4,Windows,Chrome,29,179,1.6,2.9,2.1,3.7,3.3,3.0,0
2625,Unknown,205,5,3,5,3,5,5,5,5,5,5,4,4,1,1,0,1,1,0,0,1,0,0,1,1,1,High school,Urban,Female,No,19,Right,Christian (Other),Heterosexual,Black,No,Never married,1,5,5,5,3,5,5,5,5,5,5,1,4,1,1,5,5,5,5,3,5,2,3,2,4,4,1,2,4,5,4,5,3,5,4,1,1,4,5,2,5,1,2,4,5,5,5,5,1,5,5,Windows,Microsoft Internet Explorer,5,201,4.8,3.5,3.1,3.5,3.8,4.5,1
2627,IN,539,2,2,2,2,2,4,2,2,3,2,2,4,1,0,0,1,1,0,0,1,0,0,1,1,1,,Urban,Male,No,25,Right,Hindu,Heterosexual,Asian,Yes,Never married,1,3,4,2,1,4,4,4,4,5,1,1,2,2,5,1,3,1,1,1,1,1,3,2,5,2,4,4,4,5,4,3,3,4,1,5,3,4,2,5,4,5,3,4,4,3,3,3,4,5,4,Windows,Chrome,5,311,3.2,1.8,3.4,3.4,3.8,2.4166666666666665,0
2630,Unknown,103,4,1,2,5,2,3,3,1,3,3,4,3,1,1,0,1,1,0,1,1,0,1,1,1,1,High school,Suburban,Male,Yes,21,Right,Agnostic,Heterosexual,Indigenous/Native/White,No,Never married,2,3,4,4,4,5,5,4,4,4,4,3,3,2,3,3,3,2,3,2,2,4,4,5,4,4,4,5,4,4,4,1,3,3,4,1,1,2,2,1,3,4,5,5,5,5,5,3,3,4,5,Windows,Chrome,5,119,4.1,2.6,4.2,2.1,4.4,2.8333333333333335,0
2631,IN,194,5,2,4,4,3,5,4,4,4,5,4,4,1,1,0,1,1,0,0,1,0,1,1,1,1,University,Urban,Male,No,28,Right,Hindu,Heterosexual,Asian,Yes,Never married,2,4,2,3,2,3,2,3,3,4,3,3,4,2,3,4,2,2,2,2,4,4,5,2,4,4,4,4,4,4,3,3,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,Windows,Chrome,7,310,2.9,2.8,3.8,3.9,4.0,4.0,1
2635,US,101,5,3,4,2,2,3,4,3,3,1,2,3,1,1,0,1,1,0,1,1,0,1,1,1,1,High school,Urban,Male,Yes,20,Left,Atheist,Heterosexual,Indigenous/Native/White,No,Never married,2,4,4,3,3,3,4,3,4,5,1,2,2,2,1,3,3,1,2,2,3,5,4,3,5,4,4,4,4,5,4,3,1,3,2,1,3,4,2,2,4,5,5,5,5,4,4,5,5,4,4,Windows,Chrome,184,99,3.4,2.1,4.2,2.5,4.6,2.9166666666666665,0
2638,AU,196,4,4,3,4,1,5,2,2,3,4,2,3,1,1,0,1,1,0,0,1,0,0,1,1,1,University,Suburban,Female,Yes,21,Right,Agnostic,Heterosexual,Indigenous/Native/White,Yes,Never married,6,2,4,3,3,2,4,2,2,2,2,1,2,2,3,2,2,3,3,2,3,5,4,4,5,4,5,4,4,4,4,4,5,4,5,3,5,5,4,4,4,4,2,3,2,2,3,2,4,4,2,Macintosh,Chrome,143,146,2.6,2.3,4.3,4.3,2.8,3.0833333333333335,0
2641,VN,428,4,2,3,5,4,3,2,4,3,5,2,5,1,1,0,1,1,0,0,1,0,0,0,1,1,High school,Urban,Male,No,20,Right,Buddhist,Heterosexual,Asian,No,Never married,2,5,3,3,3,4,4,3,3,2,1,4,4,2,3,2,4,2,2,2,3,2,4,4,4,5,3,4,4,4,4,4,3,3,3,4,3,1,5,3,3,4,3,4,4,4,5,4,3,5,3,iOS,ChromeiOS,12,536,3.1,2.8,3.8,3.2,3.9,3.5,1
2642,US,184,5,3,1,2,1,2,1,1,2,2,1,3,1,1,0,1,1,0,0,1,0,1,1,1,1,Graduate,Urban,Female,Yes,29,Right,Sikh,Heterosexual,Asian,No,Never married,3,3,3,2,4,3,5,2,2,2,1,1,1,1,1,4,1,1,1,1,3,1,2,1,2,3,5,1,4,3,3,3,5,5,3,4,5,5,2,1,4,5,3,5,3,5,5,5,5,5,5,ChromeOS,Chrome,17,482,2.7,1.5,2.5,3.7,4.6,2.0,0
2644,US,165,5,2,3,2,2,5,2,2,3,5,3,4,1,1,0,1,1,0,0,1,0,1,1,1,1,Graduate,Urban,Female,Yes,25,Right,Christian (Protestant),Heterosexual,Indigenous/Native/White,Yes,Never married,2,1,3,4,2,2,4,1,2,4,1,2,2,1,2,2,2,2,2,1,1,5,4,5,5,4,5,4,5,5,4,3,2,5,3,2,1,4,3,5,4,5,5,4,4,4,4,4,4,5,5,Windows,Chrome,3,199,2.4,1.7,4.6,3.2,4.4,3.1666666666666665,0
2645,US,153,2,4,5,3,5,5,5,5,4,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,University,Suburban,Female,Yes,26,Right,Atheist,Heterosexual,Indigenous/Native/White,No,Never married,2,2,2,4,2,1,2,1,1,1,1,2,3,3,5,4,4,4,5,5,5,4,4,5,5,5,4,4,4,4,4,2,2,4,4,2,3,2,3,2,4,4,4,3,4,4,4,4,4,2,3,Windows,Chrome,3,184,1.7,4.0,4.3,2.8,3.6,4.25,1
2647,US,141,4,3,4,2,5,5,4,4,5,5,4,5,1,1,0,0,1,0,0,1,0,0,1,1,1,High school,Suburban,Female,Yes,20,Right,Other,Heterosexual,Indigenous/Native/White,No,Never married,3,1,1,1,1,1,2,1,1,1,1,1,2,5,1,1,1,5,5,1,1,4,1,5,5,5,5,4,5,2,3,5,5,5,4,3,5,1,3,5,5,3,4,3,4,3,4,5,1,5,4,Windows,Chrome,38,195,1.1,2.3,3.9,4.1,3.6,4.166666666666667,1
2649,VN,901,4,2,4,3,4,3,3,4,3,2,3,2,1,0,0,1,0,0,0,1,0,0,0,1,1,High school,Urban,Female,No,20,Right,Buddhist,Heterosexual,Asian,No,Currently married,2,4,3,2,3,4,4,3,4,2,2,2,2,2,2,3,2,4,5,4,4,4,4,5,3,2,4,4,3,2,2,2,4,3,2,4,2,3,5,4,3,2,3,4,4,4,4,3,1,4,3,Macintosh,Chrome,14,1124,3.1,3.0,3.3,3.2,3.2,3.0833333333333335,0
2652,US,231,4,4,3,4,4,4,4,4,4,4,3,4,1,1,1,1,1,0,1,1,0,0,1,1,1,University,Suburban,Female,Yes,29,Right,Agnostic,Heterosexual,Indigenous/Native/White,No,Currently married,1,4,5,5,5,4,5,4,4,3,4,3,5,2,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,2,3,4,4,4,4,4,4,5,4,4,5,3,5,4,4,5,3,5,4,Linux,AndroidBrowser,5,317,4.3,3.9,5.0,3.8,4.2,3.8333333333333335,1
2653,PH,111,4,3,1,5,1,4,3,2,5,5,2,4,1,1,0,1,1,0,0,1,0,0,1,1,1,University,Urban,Female,No,20,Left,Christian (Catholic),Heterosexual,Asian,Yes,Never married,4,3,5,4,2,4,4,4,1,2,2,3,4,2,3,2,2,3,3,3,3,1,5,2,3,2,2,4,4,3,3,4,1,3,3,4,3,4,3,4,4,4,2,5,4,4,4,4,2,4,4,Windows,Chrome,3,131,3.1,2.8,2.9,3.3,3.7,3.25,0
2654,CA,90,5,1,1,3,1,4,1,1,5,4,1,4,1,1,0,1,1,0,1,1,0,0,1,1,1,High school,Suburban,Female,No,18,Right,Agnostic,Heterosexual,Indigenous/Native/White,No,Never married,2,5,5,5,5,5,5,5,5,5,5,5,5,3,4,1,4,3,3,3,5,3,5,3,5,5,4,5,4,5,5,2,5,5,1,1,2,5,1,4,3,4,5,5,5,5,5,5,4,4,5,Windows,Chrome,41,125,5.0,3.6,4.4,2.9,4.7,2.5833333333333335,0
2655,US,279,5,2,3,4,4,5,4,4,4,4,3,4,1,1,1,1,1,0,1,1,0,0,1,1,1,Graduate,Urban,Female,Yes,56,Left,Christian (Catholic),Heterosexual,Indigenous/Native/White,Yes,Currently married,10,4,4,5,4,5,4,4,4,4,2,5,4,4,4,4,4,4,4,4,4,5,5,3,4,4,4,4,5,4,5,5,4,4,4,4,4,4,5,4,5,4,5,5,5,4,4,5,4,5,5,Windows,Chrome,23,326,4.0,4.1,4.3,4.3,4.6,3.8333333333333335,1
2656,US,125,4,2,2,4,2,5,3,3,3,4,3,4,1,1,0,1,1,0,1,1,0,1,1,1,1,High school,Rural,Female,Yes,21,Right,Agnostic,Bisexual,Indigenous/Native/White,No,Never married,3,4,3,3,2,4,4,3,3,2,2,2,4,2,2,4,3,3,4,3,3,5,5,3,4,5,3,4,4,4,4,4,1,5,3,3,3,3,4,4,4,4,4,5,4,3,5,4,3,4,4,Windows,Chrome,27,162,3.0,3.0,4.1,3.4,4.0,3.25,0
2658,GB,175,5,1,5,5,3,5,4,5,4,5,5,3,1,1,0,1,1,0,1,1,0,0,1,1,1,University,Rural,Female,No,20,Right,Agnostic,Heterosexual,Indigenous/Native/White,No,Never married,2,2,3,4,3,3,3,2,3,3,2,5,5,4,5,3,5,5,5,5,5,5,4,5,4,4,3,4,4,2,3,5,3,5,3,1,5,2,4,1,3,4,5,4,5,4,5,4,2,5,4,iOS,Safari,4,126,2.8,4.7,3.8,3.2,4.2,4.166666666666667,1
2659,AU,244,4,2,4,3,4,4,3,4,3,4,3,5,1,0,0,0,1,0,1,1,0,0,1,1,1,High school,Suburban,Female,Yes,19,Right,Christian (Catholic),Heterosexual,Indigenous/Native/White,No,Never married,2,5,5,4,3,4,3,3,2,4,3,2,3,3,3,2,4,4,4,3,4,4,5,4,4,5,5,4,4,4,4,3,3,4,4,3,3,3,3,4,3,3,4,4,4,3,4,3,3,4,4,Windows,Microsoft Internet Explorer,17,197,3.6,3.2,4.3,3.3,3.6,3.5833333333333335,1
2661,US,134,3,4,4,3,4,5,4,5,4,5,3,5,1,1,0,1,1,0,0,1,0,0,1,1,1,University,Suburban,Male,Yes,24,Right,Christian (Catholic),,Indigenous/Native/White,No,Never married,3,4,5,5,3,4,5,4,4,4,2,3,3,1,4,4,4,4,5,4,5,5,5,5,5,5,5,5,4,3,5,4,2,5,3,3,3,3,5,3,5,3,5,5,5,5,5,4,3,4,5,iOS,Safari,130,155,4.0,3.7,4.7,3.6,4.4,4.083333333333333,1
2662,AU,112,3,2,2,4,3,3,3,4,2,3,2,3,1,1,0,1,1,0,1,1,1,1,1,1,1,University,Urban,Female,No,49,Right,Atheist,Heterosexual,Indigenous/Native/White,No,Currently married,3,3,4,3,3,4,4,4,4,4,3,3,3,2,2,2,4,3,4,4,2,2,3,5,4,4,2,3,4,3,5,3,3,4,3,1,4,4,3,2,3,4,4,5,4,5,5,5,3,5,5,Macintosh,Chrome,4,165,3.6,2.9,3.5,3.0,4.5,2.8333333333333335,0
2663,US,241,5,1,3,2,3,5,3,2,5,5,2,5,1,1,1,1,1,0,1,1,0,0,1,1,1,University,Urban,Female,Yes,52,Right,Christian (Other),Heterosexual,Indigenous/Native/White,Yes,Currently married,2,3,4,5,4,5,5,5,3,3,5,3,4,2,5,1,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,3,5,4,5,2,4,4,5,3,5,3,2,3,3,3,4,4,3,4,4,Windows,Microsoft Internet Explorer,35,260,4.2,4.0,4.7,4.0,3.3,3.4166666666666665,1
2664,AU,738,5,3,4,2,1,4,3,2,3,3,2,4,1,0,0,1,1,0,0,1,0,0,0,1,1,High school,Urban,Female,Yes,18,Right,Agnostic,Bisexual,Asian,No,Never married,3,3,3,2,3,2,2,1,2,2,1,1,3,2,2,3,3,3,5,3,2,1,4,5,4,5,3,4,5,4,3,3,5,3,3,5,5,5,4,4,5,1,3,5,1,2,5,3,2,5,3,Macintosh,Chrome,5,636,2.1,2.7,3.8,4.2,3.0,3.0,0
2668,US,177,5,3,4,4,5,5,5,5,5,5,3,5,1,1,1,1,1,0,1,1,0,1,1,1,1,High school,Urban,Female,Yes,21,Left,Other,Heterosexual,Indigenous/Native/White,Yes,Never married,2,4,2,4,3,4,3,4,3,3,1,2,3,1,2,3,3,2,2,2,3,5,5,5,5,5,4,5,5,5,3,5,5,3,2,2,5,5,5,5,5,4,4,5,5,4,5,4,3,5,3,Windows,Chrome,538,239,3.1,2.3,4.7,4.2,4.2,4.5,1
2672,US,199,3,2,1,2,1,5,2,2,3,2,2,5,1,0,0,1,1,0,0,1,0,0,1,1,1,University,Rural,Female,No,25,Right,Other,Heterosexual,Other,No,Never married,1,1,2,3,3,2,4,2,3,3,2,1,1,1,2,1,2,1,1,2,3,5,4,3,4,2,5,4,4,4,4,4,5,4,3,3,5,5,4,3,5,4,3,3,3,4,2,4,3,4,3,Macintosh,Safari,6,237,2.5,1.5,3.9,4.1,3.3,2.5,0
2673,DE,238,5,1,1,5,4,5,1,1,5,2,1,5,1,1,0,1,1,0,0,1,0,0,1,1,1,University,Urban,Male,No,33,Right,Muslim,Heterosexual,Arab,No,Currently married,12,3,4,4,2,4,4,2,4,4,2,4,4,2,2,4,4,2,3,4,2,4,5,4,4,4,5,4,4,4,4,3,4,3,2,2,4,4,4,2,4,2,4,3,4,4,4,4,4,5,5,Linux,AndroidBrowser,3,260,3.3,3.1,4.2,3.2,3.9,3.0,0
2675,CA,140,5,3,1,5,1,5,3,5,5,5,3,3,0,0,0,1,1,1,0,0,0,0,0,1,1,High school,Urban,Male,Yes,24,Right,,,Indigenous/Native/White,No,Never married,1,3,5,5,5,5,5,3,5,5,5,4,5,1,4,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,1,5,5,5,1,5,5,2,1,3,5,5,5,5,1,5,5,Windows,Firefox,5,167,4.6,4.0,5.0,3.9,3.7,3.6666666666666665,1
2676,US,113,4,2,5,2,3,3,3,3,3,3,3,3,1,1,0,1,1,0,0,1,0,1,1,0,1,High school,Rural,Male,Yes,46,Right,Agnostic,Heterosexual,Indigenous/Native/White,Yes,Currently married,4,5,5,4,4,4,5,5,2,5,4,3,1,2,2,1,1,2,3,1,3,5,3,5,3,5,3,3,3,3,4,5,1,5,5,3,3,5,4,5,4,4,1,4,1,5,3,5,2,5,4,iOS,Safari,12,372,4.3,1.9,3.7,4.0,3.4,3.0833333333333335,0
2677,AU,389,4,2,3,3,2,4,1,3,5,4,2,3,1,1,0,0,1,1,0,1,0,0,1,1,1,University,Urban,Male,No,26,Left,Buddhist,Heterosexual,Asian,Yes,Never married,2,3,2,3,2,2,2,2,3,3,4,2,2,2,3,4,4,2,3,3,3,2,4,5,4,4,4,4,3,5,5,4,2,5,2,3,2,1,5,4,5,3,3,4,4,4,4,4,3,3,4,Windows,Firefox,4,436,2.6,2.8,4.0,3.3,3.6,3.0,0
2678,US,101,3,1,1,3,1,2,2,1,2,3,1,3,1,1,0,1,1,0,0,1,0,1,1,1,1,High school,Suburban,Male,Yes,18,Right,Atheist,Heterosexual,Indigenous/Native/White,No,Never married,3,4,5,4,4,5,5,4,2,5,4,4,4,4,1,2,3,1,1,2,1,2,5,1,1,1,1,2,5,2,4,3,1,5,4,2,5,3,2,3,5,5,5,5,5,5,4,5,5,5,5,Windows,Firefox,12,120,4.2,2.3,2.4,3.3,4.9,1.9166666666666667,0
2679,VN,191,3,1,2,4,4,5,2,3,3,2,3,3,1,0,0,1,0,0,0,1,0,0,0,1,1,High school,Urban,Female,No,20,Right,Other,Heterosexual,Asian,No,Never married,3,2,1,2,3,4,2,2,2,1,1,2,2,2,2,2,4,2,4,2,5,3,3,5,5,5,5,4,3,5,4,2,5,3,4,1,5,1,4,2,5,2,3,2,3,3,1,5,1,2,2,iOS,Safari,5,219,2.0,2.7,4.2,3.2,2.4,2.9166666666666665,0
