surveyelapse,VCL1,VCL2,VCL3,VCL4,VCL5,VCL7,VCL8,VCL10,VCL11,VCL13,VCL14,VCL15,VCL16,familysize,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,introelapse,testelapse,Grit,highgrit,survey_time_score,vocab_score,married_Currently married,married_Never married,married_Previously married,married_Unknown,browser_AndroidBrowser,browser_Chrome,browser_ChromeiOS,browser_Firefox,browser_Microsoft Internet Explorer,browser_Opera,browser_Safari,browser_SeaMonkey,browser_UCBrowser,browser_Unknown,operatingsystem_Blackberry,operatingsystem_ChromeOS,operatingsystem_Linux,operatingsystem_Macintosh,operatingsystem_Unknown,operatingsystem_Windows,operatingsystem_Windows Phone,operatingsystem_iOS,age_group_18-30,age_group_30-45,age_group_45+
196,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,3,2,2,3,4,3,2,2,3,3,3,4,3,4,5,4,5,5,5,5,5,4,4,4,4,3,5,4,3,3,3,4,3,3,4,4,4,4,4,5,4,3,4,4,9,157,3.6666666666666665,1,362,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
420,1,1,0,1,1,0,0,1,0,0,1,1,1,7,2,2,4,3,3,3,2,3,4,1,4,5,3,4,4,4,5,5,4,5,5,4,5,4,5,5,5,5,4,5,3,4,4,3,2,2,4,4,2,4,3,4,3,4,4,2,4,2,4,3,146,660,3.583333333333333,1,1226,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
218,0,0,0,1,0,0,0,0,0,0,0,0,0,11,3,3,3,3,3,3,3,4,3,3,4,3,2,3,5,4,3,3,2,3,4,3,3,5,4,3,3,3,5,4,3,3,4,2,3,3,5,2,4,4,4,3,4,4,4,5,3,5,3,3,29,271,3.333333333333333,1,518,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
438,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,4,3,5,1,4,2,1,2,3,2,2,3,4,3,3,2,2,3,3,5,5,4,5,3,2,4,3,3,4,4,3,4,5,3,4,3,3,2,4,3,4,2,3,3,2,3,3,425,662,3.583333333333333,1,1525,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
183,1,1,0,1,1,0,0,1,0,0,1,1,1,2,2,3,3,1,2,2,2,1,1,1,3,4,1,3,5,3,1,1,4,2,5,5,3,5,5,5,5,5,5,4,2,1,5,2,2,2,2,1,2,3,3,4,5,4,3,5,5,3,5,4,23,204,3.0,0,410,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
401,1,0,0,1,0,0,0,1,0,0,0,1,1,4,4,3,5,3,4,4,3,2,2,2,1,4,3,2,2,2,2,2,2,2,2,3,5,4,1,5,4,4,4,5,4,4,5,2,2,2,5,5,4,3,2,3,5,3,3,4,3,2,3,4,64,637,2.583333333333333,0,1102,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
115,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,2,4,2,3,2,2,1,3,2,5,4,4,4,4,4,4,4,4,4,4,3,2,3,3,1,2,4,4,4,3,2,4,3,2,1,4,3,2,3,5,4,4,3,4,4,5,5,2,4,10,143,3.5,1,268,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
121,1,1,1,1,1,1,0,1,0,1,1,1,1,2,1,3,4,2,1,4,1,2,2,2,2,3,2,2,4,5,5,5,2,3,4,5,5,5,5,3,5,4,5,5,5,1,4,2,2,2,4,5,4,3,4,4,5,3,4,5,5,3,4,2,7,141,3.083333333333333,0,269,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
201,1,1,1,1,1,0,0,1,0,0,1,1,1,4,2,3,3,3,3,3,2,5,1,1,3,2,5,3,3,2,4,5,2,4,5,2,4,5,4,5,5,4,3,4,3,3,5,2,4,2,3,3,3,3,4,5,3,3,3,4,5,2,4,3,6,263,2.4166666666666665,0,470,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
213,1,1,0,1,1,0,1,1,1,1,1,1,1,1,3,4,3,3,5,5,3,3,3,4,2,2,1,1,2,1,2,2,3,1,2,5,5,4,5,4,4,4,5,5,3,3,3,2,3,3,4,3,3,3,4,3,4,3,3,4,3,4,5,4,4,233,2.583333333333333,0,450,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
255,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,2,3,1,3,4,1,1,2,1,4,5,1,1,4,5,1,1,5,2,5,5,3,5,4,5,4,4,5,5,1,1,2,5,1,1,1,5,1,4,4,5,5,5,3,5,5,4,5,5,23,360,2.4166666666666665,0,638,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
110,1,1,0,1,1,1,1,1,0,1,1,1,1,3,4,4,4,4,5,4,5,3,4,4,2,4,2,2,2,2,2,4,2,3,5,5,4,5,4,5,5,5,4,4,4,2,2,2,2,4,4,5,4,2,5,2,4,4,4,5,5,4,5,5,21,135,2.833333333333333,0,266,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
194,0,1,0,0,0,0,0,0,0,0,1,0,1,3,4,1,4,3,3,5,5,5,5,1,3,5,5,4,5,5,3,5,1,3,4,5,4,3,1,1,3,1,1,5,5,5,5,3,1,5,5,5,5,5,4,5,5,5,3,5,5,3,4,5,8,267,3.4166666666666665,1,469,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
218,1,0,0,1,0,0,0,1,0,0,0,1,1,2,1,3,2,2,2,4,1,2,2,1,4,2,2,1,1,1,4,4,1,4,2,3,3,5,4,3,4,4,4,2,3,5,4,4,2,5,4,5,3,3,1,1,5,1,2,5,1,2,4,2,60,264,2.9166666666666665,0,542,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
144,1,1,0,1,1,0,0,1,0,0,1,1,1,2,4,3,4,3,2,5,5,3,3,4,3,3,4,2,4,4,3,4,3,4,5,4,5,3,5,4,5,3,2,5,5,5,5,4,3,5,5,5,5,5,3,4,5,5,3,5,5,2,5,5,137,151,3.8333333333333335,1,432,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
203,1,1,0,1,1,0,0,1,0,0,1,1,1,2,4,5,5,5,5,5,5,1,5,5,2,3,2,2,3,1,1,3,2,4,2,5,2,1,2,4,5,4,2,3,2,1,3,1,1,1,2,3,1,4,2,5,4,5,3,5,5,2,4,4,19,166,3.083333333333333,0,388,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
127,1,1,0,1,1,0,0,0,0,0,1,1,1,2,3,3,3,2,2,2,3,2,2,2,4,4,2,2,4,4,2,3,2,2,3,2,4,3,3,4,2,2,2,3,4,5,5,5,2,5,4,4,3,3,4,2,2,1,4,3,4,2,3,4,181,224,2.583333333333333,0,532,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
120,1,0,0,1,1,0,0,1,0,0,0,1,1,1,4,5,4,4,4,5,4,4,4,4,2,2,2,2,4,2,1,2,2,3,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,3,2,4,3,4,4,2,2,4,4,8,141,3.8333333333333335,1,269,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
245,0,0,0,0,1,0,0,1,0,0,0,0,1,4,5,4,5,3,3,2,4,1,4,1,3,5,3,5,3,5,5,5,4,5,5,4,1,4,4,5,3,5,5,5,2,3,5,4,3,3,4,4,3,5,3,4,5,4,5,5,4,3,4,5,8,322,3.9166666666666665,1,575,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
248,1,0,0,1,1,0,0,1,0,0,0,1,1,1,4,5,5,5,5,5,4,4,5,4,2,4,2,2,3,1,1,2,2,4,4,5,5,5,4,5,4,3,5,4,4,1,5,3,2,2,4,4,3,4,2,4,5,5,5,5,5,2,3,5,6,327,3.083333333333333,0,581,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
158,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,2,3,2,2,1,4,4,4,3,4,5,5,4,5,5,5,4,4,5,4,3,2,1,4,2,2,3,5,1,4,5,4,5,5,4,5,5,4,5,5,109,179,3.6666666666666665,1,446,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
161,1,1,0,1,1,0,1,1,0,1,1,1,1,1,5,4,5,5,5,5,5,5,5,4,4,3,1,5,3,3,1,1,3,1,3,4,2,4,5,2,5,4,4,5,5,2,5,2,1,1,3,2,4,3,5,5,5,4,5,5,5,5,4,5,11,186,3.75,1,358,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,1,1,0,1,1,0,0,1,0,0,1,1,1,4,4,5,5,3,4,4,4,4,3,5,4,4,3,4,3,4,3,3,2,5,3,4,1,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,4,5,2,3,4,3,134,3.5,1,250,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
187,1,1,0,1,1,0,0,1,0,0,1,1,1,2,1,1,1,2,1,5,1,2,4,1,1,2,1,1,1,1,1,1,1,1,2,5,5,4,5,3,4,2,4,3,4,1,5,2,4,1,4,5,4,4,2,5,4,5,4,4,4,4,5,4,193,249,3.6666666666666665,1,629,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
137,1,1,0,1,1,0,1,1,0,1,1,1,1,1,2,3,2,1,2,2,1,1,1,4,1,3,2,1,5,5,4,4,5,1,2,4,3,4,5,5,3,4,5,4,2,1,4,3,1,1,1,1,3,4,4,5,4,4,4,5,5,2,4,4,7,259,2.333333333333333,0,403,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
428,1,0,0,1,1,0,0,1,0,0,0,1,1,3,1,3,5,1,4,2,1,1,1,2,2,5,1,3,3,3,4,5,4,4,4,4,3,4,5,4,5,4,4,3,2,2,4,2,2,4,4,3,4,4,3,2,3,5,3,3,4,1,4,3,13,567,3.4166666666666665,1,1008,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
368,1,1,0,1,1,0,1,1,0,1,1,1,1,2,1,1,1,2,2,3,1,1,1,4,2,4,4,3,2,4,3,4,4,4,1,2,5,4,4,4,2,4,5,3,2,3,4,2,3,1,3,3,2,3,4,5,4,4,4,4,4,2,4,4,7,559,2.5,0,934,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
279,1,1,0,1,1,0,0,1,0,0,0,1,1,3,3,3,3,3,3,3,2,3,3,3,3,5,2,2,4,4,3,4,5,4,1,4,5,4,4,2,4,4,4,3,4,4,3,4,4,4,4,3,3,3,2,4,3,4,3,5,4,2,4,3,66,332,3.1666666666666665,0,677,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
488,1,1,1,1,1,1,0,1,0,0,1,1,1,8,3,5,5,3,5,5,5,5,5,1,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,1,5,161,653,4.666666666666667,1,1302,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
210,1,1,0,1,1,0,0,1,0,0,1,1,1,3,5,5,4,4,3,4,3,3,4,1,1,3,1,2,2,1,2,4,1,3,4,4,2,5,5,5,5,4,4,4,3,2,4,2,1,3,4,4,4,3,5,3,5,4,3,5,4,4,3,5,12,462,3.583333333333333,1,684,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
516,1,1,0,1,1,1,0,1,0,1,1,1,1,1,5,5,5,3,5,3,5,5,3,3,5,5,5,3,5,5,5,5,5,3,1,5,5,3,5,5,5,1,5,5,3,5,5,5,3,5,3,5,5,3,3,5,3,5,5,5,5,1,3,5,105,317,4.416666666666667,1,938,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
140,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,4,2,4,5,4,4,3,5,4,2,1,2,1,2,2,1,1,2,3,5,4,3,4,5,4,5,4,5,3,5,3,4,3,2,3,2,4,2,5,4,4,4,5,4,5,4,5,5,5,11,126,3.0,0,277,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
137,0,1,1,0,0,0,1,0,0,1,0,0,0,2,2,4,2,3,4,4,2,2,4,2,1,2,2,3,4,2,1,1,4,1,2,5,5,5,5,5,5,3,5,4,5,3,3,2,3,4,5,3,3,5,5,5,4,5,4,4,3,4,5,4,24,278,3.333333333333333,1,439,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
166,1,1,0,1,0,0,0,1,0,0,1,1,1,3,3,4,4,4,4,4,5,2,4,4,2,3,2,4,3,4,4,4,2,5,4,4,4,4,4,4,5,4,4,5,5,5,4,5,5,5,5,4,4,4,3,4,3,4,3,2,3,2,2,3,2,168,3.4166666666666665,1,336,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
166,1,1,1,1,1,0,0,1,0,0,1,1,1,2,2,1,1,1,1,3,1,3,1,1,2,3,1,1,5,1,2,3,1,1,3,1,5,5,1,5,1,1,5,3,3,3,5,5,2,5,3,1,5,3,3,3,5,3,5,5,4,3,3,5,4,174,4.25,1,344,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
151,1,1,0,1,0,0,0,1,0,1,1,1,1,3,5,5,5,5,5,5,5,5,1,2,2,3,1,2,4,2,1,2,2,2,4,5,3,4,2,4,4,5,4,4,2,3,3,2,2,2,4,3,3,4,5,3,2,4,4,2,4,5,5,4,12,190,3.333333333333333,1,353,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,3,2,1,3,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,4,4,3,4,2,3,3,2,2,4,2,1,1,3,3,2,3,3,4,4,3,3,4,2,2,4,3,67,379,2.25,0,558,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
135,1,1,0,1,1,0,0,1,0,0,1,1,1,4,2,4,4,2,3,4,1,1,1,1,3,4,3,4,2,3,4,4,3,4,5,4,2,4,4,3,4,3,4,4,3,1,3,2,1,2,4,3,4,4,3,3,5,4,3,5,3,3,2,5,11,168,3.25,0,314,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,4,4,2,2,5,4,4,4,4,4,3,3,4,3,4,4,3,2,4,4,3,2,3,3,2,3,4,4,4,3,4,4,4,3,3,4,7,164,3.4166666666666665,1,345,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
177,1,1,0,0,1,0,0,1,0,0,1,1,1,3,3,4,3,3,3,2,3,2,4,4,1,3,2,2,2,2,2,2,2,2,4,4,4,4,3,4,3,4,4,4,3,2,3,2,3,2,4,3,3,3,4,4,4,3,4,4,4,2,3,4,3,193,3.1666666666666665,0,373,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
415,1,1,0,1,1,1,0,1,0,0,0,1,1,3,4,5,4,3,3,4,3,1,4,2,4,4,1,3,4,4,4,4,4,3,2,5,4,5,5,5,5,5,5,4,3,3,4,3,2,3,5,3,4,4,3,3,4,4,4,5,4,3,5,5,69,292,2.6666666666666665,0,776,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200,1,1,0,1,1,0,0,1,0,1,1,1,1,4,3,4,4,3,3,3,4,2,4,2,2,4,2,2,2,2,1,1,2,3,5,3,4,5,4,2,3,4,4,4,2,4,4,5,4,4,4,5,4,4,2,2,5,4,4,5,5,2,5,4,9,377,3.4166666666666665,1,586,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
194,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,3,2,3,3,3,2,3,2,1,1,2,1,2,1,2,2,2,1,3,3,3,2,3,4,3,4,4,4,3,2,2,3,2,1,1,2,2,2,2,3,4,5,4,4,4,4,2,5,4,6,241,2.5,0,441,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,1,1,0,1,1,0,0,1,0,0,1,1,1,3,4,3,4,4,4,4,4,2,4,3,1,2,1,2,2,1,1,1,1,3,5,4,2,5,5,5,2,4,5,4,4,2,5,3,3,2,5,3,3,4,3,4,4,3,4,4,4,3,4,4,4,128,3.333333333333333,1,245,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
387,1,0,0,1,1,0,0,1,0,0,1,1,1,1,2,1,1,3,2,3,1,5,3,1,1,3,1,1,4,2,2,3,2,1,2,4,2,2,3,4,3,2,4,3,5,3,2,5,2,4,5,3,3,4,4,4,5,2,4,4,4,2,5,3,41,273,2.833333333333333,0,701,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,1,1,1,1,1,1,1,1,0,1,1,1,1,3,2,4,4,2,2,4,1,5,2,1,3,3,1,2,2,1,3,3,4,5,5,5,4,5,2,4,5,4,5,3,3,3,5,4,2,5,2,4,2,2,3,4,4,2,4,5,3,3,5,4,20,193,3.1666666666666665,0,326,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
124,1,1,0,1,1,0,1,1,0,0,1,1,1,3,1,2,3,1,3,2,2,1,4,2,3,5,1,2,4,4,1,2,2,2,2,4,4,4,4,3,2,4,4,4,3,4,5,5,5,4,5,3,2,4,3,4,2,4,4,4,4,3,4,2,8,157,3.4166666666666665,1,289,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
349,1,1,1,1,1,0,0,1,0,0,1,1,1,5,3,3,3,3,4,3,5,1,3,3,5,5,5,4,5,2,1,3,2,4,2,2,4,1,1,1,1,3,3,5,3,3,5,5,5,5,5,4,3,4,4,4,4,4,4,5,5,5,4,4,195,200,3.8333333333333335,1,744,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
267,1,0,0,1,1,0,0,1,0,0,1,1,1,2,4,5,4,2,4,2,4,1,5,2,5,3,3,2,5,5,2,5,5,4,1,5,5,5,5,5,5,5,5,5,3,4,5,4,5,1,5,5,4,5,4,5,3,5,2,5,5,3,3,5,41,382,3.25,0,690,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
164,1,1,1,1,1,0,1,1,0,1,1,1,1,5,3,3,4,3,4,4,4,3,3,3,3,2,2,3,3,3,3,3,3,3,5,5,4,5,2,4,4,4,5,3,3,3,3,3,3,3,3,3,3,2,4,5,4,4,4,2,4,4,4,4,6,135,3.9166666666666665,1,305,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
457,1,0,0,1,0,0,0,1,0,0,1,1,1,3,4,4,4,2,5,1,5,3,4,5,4,5,3,4,4,1,1,2,3,1,3,5,5,5,5,4,5,2,5,5,3,2,4,3,1,5,3,5,2,3,2,4,5,3,3,5,5,1,2,3,312,365,2.5,0,1134,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
363,0,0,0,0,1,0,0,1,0,0,0,0,1,2,3,5,2,4,4,5,5,2,4,1,1,3,1,5,3,2,5,5,1,3,4,5,5,5,4,5,5,5,4,3,4,1,4,4,5,5,5,3,5,5,4,4,3,3,4,4,3,4,5,4,16,356,3.6666666666666665,1,735,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
139,1,1,1,1,1,0,1,1,0,1,1,1,1,2,4,4,4,3,5,4,4,3,4,3,4,3,2,4,3,4,2,3,3,4,4,4,3,5,2,4,4,4,5,4,2,4,5,4,4,4,4,4,4,3,5,5,5,5,4,5,5,5,4,4,9,193,3.583333333333333,1,341,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
902,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,2,2,3,2,1,1,4,3,3,2,2,4,5,4,5,5,3,5,3,5,4,4,3,4,5,5,4,4,5,4,2,1,4,3,4,4,4,3,4,4,4,3,5,4,2,5,2,49,391,4.166666666666667,1,1342,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
94,1,1,0,1,1,0,0,1,0,0,1,1,1,2,4,5,5,5,4,5,5,4,4,5,2,3,2,3,3,3,3,3,3,4,5,5,5,5,5,4,5,5,5,5,5,2,5,5,4,4,5,4,5,5,4,4,3,5,3,2,4,2,4,4,1,124,4.416666666666667,1,219,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
489,1,1,1,1,1,0,0,1,1,1,1,1,1,2,3,4,2,3,4,5,3,2,2,4,3,3,2,2,2,3,3,2,3,2,2,3,2,4,4,3,3,3,2,4,4,3,5,4,1,4,5,2,3,5,5,5,5,5,5,5,5,5,5,5,9,559,3.333333333333333,1,1057,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
223,1,1,0,1,1,0,1,1,0,0,1,1,1,4,1,2,3,1,2,3,3,2,1,2,4,5,2,4,1,5,4,4,5,5,5,3,5,5,3,5,4,5,5,3,5,5,5,5,2,5,5,5,1,2,3,4,5,5,5,5,1,1,5,5,50,256,4.5,1,529,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
251,1,1,0,1,1,0,1,1,0,1,1,1,1,3,1,1,1,1,1,5,1,1,1,1,2,4,1,1,3,2,1,2,4,2,3,2,5,3,2,3,4,1,4,2,2,3,3,3,1,4,4,2,1,4,4,5,5,5,5,5,5,4,5,5,2,399,2.0,0,652,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
440,1,1,0,1,1,0,0,1,0,0,1,1,1,7,2,5,4,4,4,4,2,2,2,2,2,4,2,2,2,2,2,2,2,2,5,5,3,5,5,2,5,4,5,3,4,4,4,5,5,5,5,3,5,5,5,4,2,5,3,2,4,5,5,2,11,203,4.083333333333333,1,654,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
223,1,1,0,1,0,0,0,1,0,0,0,1,1,3,5,5,3,3,4,3,4,3,3,2,4,3,3,2,5,5,3,4,4,3,2,3,4,3,1,2,5,4,4,5,4,3,4,5,3,3,4,3,4,4,3,3,3,5,3,5,5,2,4,4,10,215,3.333333333333333,1,448,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
153,1,1,1,1,1,0,1,1,0,1,1,1,1,3,4,5,5,4,3,5,4,2,4,5,4,4,4,4,4,5,4,5,3,5,5,5,4,4,4,3,5,5,4,5,2,2,2,2,2,2,2,5,3,2,4,4,2,1,4,5,4,4,2,3,5,173,4.416666666666667,1,331,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
252,1,1,0,1,1,0,0,1,0,1,1,1,1,3,1,1,2,1,2,3,1,1,3,1,1,2,2,2,3,2,3,2,2,3,2,4,3,4,3,5,3,3,3,2,4,3,5,1,2,4,5,4,4,3,3,4,5,4,3,5,1,2,4,4,4,276,3.083333333333333,0,532,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
221,1,1,0,1,1,0,1,1,0,1,1,1,1,1,5,5,4,4,4,5,4,5,5,4,4,2,2,3,4,2,2,2,2,4,5,5,3,4,4,4,5,5,3,5,4,5,5,5,3,5,4,3,2,5,5,5,5,4,5,5,5,5,5,5,18,231,3.75,1,470,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
195,1,1,1,1,1,0,0,1,0,1,1,1,1,3,4,5,5,4,5,5,3,3,5,2,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,4,1,4,3,1,3,4,4,3,3,5,5,5,5,5,5,5,3,5,5,18,219,2.75,0,432,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
204,1,1,1,1,1,0,0,1,0,0,1,1,1,7,2,2,3,1,2,2,1,1,1,2,4,3,2,4,4,3,5,5,3,5,5,4,5,5,4,5,3,3,4,5,3,2,5,4,4,1,3,5,4,5,5,3,5,3,5,5,5,1,4,5,18,201,3.75,1,423,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
208,1,1,1,1,1,0,0,1,1,1,1,1,1,3,4,5,3,2,4,5,3,1,1,4,1,2,1,2,1,3,2,3,1,2,5,5,5,5,5,5,5,5,5,4,2,4,3,4,4,4,5,2,3,3,5,3,5,5,3,3,5,5,5,3,13,203,3.583333333333333,1,424,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
108,1,1,1,1,1,0,1,1,0,1,1,1,1,4,1,2,1,2,1,2,1,1,1,1,2,2,2,2,4,4,4,4,4,2,4,4,5,3,4,2,4,2,4,4,4,1,5,4,1,1,4,4,4,4,5,5,5,5,4,1,5,5,5,5,2,109,3.6666666666666665,1,219,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
198,1,1,0,1,1,0,0,1,0,0,0,1,1,2,3,2,4,3,2,3,2,1,1,1,1,3,1,4,5,1,1,1,2,3,5,3,3,5,5,4,3,5,5,3,5,2,4,5,3,3,5,5,5,5,3,1,4,5,3,1,4,1,5,3,9,211,2.5,0,418,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
